,ID,Street_cat,House №,Metro_cat,Time to metro,District_cat,Photos count
19009,260186648,215,5,86,18.0,7,9
19010,274454431,1340,22,217,18.0,7,16
19011,274937648,662,38,217,10.0,7,13
19012,268919090,662,44,217,6.0,7,14
19013,269641692,1485,6,85,9.0,7,18
19014,274886928,1486,5,84,12.0,7,17
19015,274878667,591,67,84,4.0,7,8
19016,271974152,210,5,83,12.0,7,14
19017,274701720,210,5,83,15.0,7,19
19018,274260504,644,30,84,8.0,7,10
19019,273924036,644,30,84,10.0,7,21
19020,274788077,644,22,84,19.0,7,14
19021,273569149,599,7,85,5.0,7,8
19022,274310821,644,43,84,19.0,7,11
19023,274669438,662,44,217,3.0,7,9
19024,267345961,642,25,85,4.0,7,9
19025,271773715,210,5,83,13.0,7,11
19026,274685645,644,30,84,8.0,7,9
19027,274693199,210,5,83,15.0,7,11
19028,271149769,683,9,85,7.0,7,10
19029,231634075,675,9,86,12.0,7,16
19030,272483921,644,30,84,9.0,7,6
19031,272431619,644,30,84,12.0,7,20
19032,268771285,1340,31,86,17.0,7,17
19033,274110989,662,38,217,7.0,7,16
19034,272851606,642,11,85,4.0,7,17
19035,274656122,1487,49,84,18.0,7,14
19036,254235674,1488,3,85,8.0,7,21
19037,274518445,591,51,217,10.0,7,6
19038,272951153,1488,3,85,15.0,7,21
19039,238600692,212,5,85,13.0,7,30
19040,274864559,683,8,85,7.0,7,12
19041,267956306,1487,49,85,18.0,7,13
19042,274867018,1489,6,84,7.0,7,11
19043,274306563,213,9,84,10.0,7,8
19044,273816285,1490,18,85,7.0,7,11
19045,274938979,675,3,86,15.0,7,11
19046,274896135,210,46,84,3.0,7,14
19047,271221229,213,7,85,7.0,7,23
19048,259608224,210,5,83,15.0,7,15
19049,274804999,1491,29,217,15.0,7,13
19050,273518309,644,6,217,10.0,7,12
19051,240115066,1492,16,217,11.0,7,17
19052,273527117,683,9,85,8.0,7,8
19053,274945619,683,9,85,7.0,7,19
19054,274306568,642,22,85,10.0,7,13
19055,274053169,591,81,85,3.0,7,11
19056,274040568,1493,2,217,10.0,7,14
19057,270096153,1340,22,86,24.0,7,8
19058,274846582,683,5,85,9.0,7,14
19059,275001773,1340,24,217,24.0,7,23
19060,269543242,1489,6,85,10.0,7,12
19061,274014899,1491,26,217,14.0,7,8
19062,274307832,1492,12,217,10.0,7,10
19063,273911004,644,30,84,10.0,7,7
19064,274356910,1490,13,84,6.0,7,15
19065,274620885,212,15,85,10.0,7,12
19066,273279137,644,21,217,12.0,7,10
19067,204013208,1494,8,85,5.0,7,17
19068,274355961,644,30,84,12.0,7,10
19069,274305210,644,30,84,10.0,7,17
19070,254877115,212,3,85,14.0,7,17
19071,267059050,644,30,84,7.0,7,20
19072,267692938,644,30,84,10.0,7,16
19073,274886937,210,48,84,3.0,7,17
19074,274377503,210,46,84,3.0,7,10
19075,274898016,213,18,84,9.0,7,13
19076,270633166,675,11,83,17.0,7,9
19077,274303597,210,44,84,4.0,7,7
19078,274179100,1340,31,217,21.0,7,28
19079,183794986,208,6,85,3.0,7,20
19080,272842235,1490,15,84,5.0,7,18
19081,273975577,215,11,86,12.0,7,9
19082,250913956,591,44,85,0.0,7,8
19083,274402336,662,44,217,3.0,7,17
19084,274099392,644,30,84,12.0,7,11
19085,274929901,1485,6,84,6.0,7,26
19086,273913605,210,5,83,18.0,7,28
19087,274445705,644,30,84,12.0,7,15
19088,274310656,210,1,86,15.0,7,17
19089,274736010,683,6,85,7.0,7,21
19090,274735855,683,6,85,7.0,7,21
19091,273365627,208,18,85,10.0,7,15
19092,274135834,212,25,85,11.0,7,17
19093,272117415,213,9,85,9.0,7,13
19094,274407965,644,30,84,10.0,7,13
19095,274498497,662,44,217,4.0,7,8
19096,274463206,662,44,217,5.0,7,7
19097,272640210,644,30,84,8.0,7,7
19098,273908759,210,3,83,14.0,7,29
19099,252261352,642,22,85,9.0,7,17
19100,274886913,644,30,84,5.0,7,14
19101,273280380,644,30,84,10.0,7,12
19102,274668625,644,30,84,8.0,7,6
19103,273104089,662,44,217,13.0,7,6
19104,274613076,212,17,85,13.0,7,30
19105,272583808,662,44,217,3.0,7,10
19106,274700142,644,30,84,10.0,7,12
19107,274248243,662,38,216,15.0,7,18
19108,274826987,675,7,86,16.0,7,22
19109,263093276,662,44,217,6.0,7,15
19110,268409237,1340,22,86,16.0,7,28
19111,273426934,1340,31,86,17.0,7,12
19112,273860556,215,5,86,15.0,7,41
19113,274848019,662,44,217,6.0,7,27
19114,272547640,644,30,84,10.0,7,9
19115,274875468,208,16,85,10.0,7,6
19116,246914289,1492,20,84,15.0,7,9
19117,275004177,683,8,85,5.0,7,7
19118,274778302,591,51,84,13.0,7,4
19119,274967712,1487,49,84,10.0,7,11
19120,273222020,1491,25,217,16.0,7,10
19121,258596929,1489,4,84,5.0,7,20
19122,274160707,213,18,85,7.0,7,11
19123,274875490,1488,7,84,7.0,7,9
19124,274390377,1491,53,84,15.0,7,18
19125,273605187,642,4,84,4.0,7,4
19126,262036789,683,8,201,35.0,7,10
19127,273538683,1491,51,84,12.0,7,42
19128,226633373,675,3,86,16.0,7,16
19129,274825072,1491,19,217,16.0,7,20
19130,267353328,208,6,85,2.0,7,16
19131,185998725,1495,1,217,10.0,7,15
19132,268482570,210,46,84,3.0,7,28
19133,269728103,1340,22,86,19.0,7,12
19134,261372742,642,9,85,4.0,7,23
19135,274295313,644,49,84,5.0,7,8
19136,274154205,644,30,84,12.0,7,19
19137,273335958,215,13,86,12.0,7,9
19138,273626101,210,46,84,3.0,7,11
19139,266994021,1491,25,217,17.0,7,18
19140,264777116,642,22,85,9.0,7,25
19141,266164556,210,3,83,18.0,7,14
19142,274236726,1490,7,84,3.0,7,17
19143,274827813,644,30,84,11.0,7,0
19144,274213420,1495,1,217,15.0,7,14
19145,274920275,210,46,84,5.0,7,0
19146,273331594,644,31,84,8.0,7,26
19147,274484719,591,38,85,5.0,7,0
19148,270986331,644,30,85,19.0,7,13
19149,226479590,662,38,217,11.0,7,10
19150,273859966,210,42,84,5.0,7,20
19151,274891692,644,8,217,10.0,7,10
19152,272116157,662,44,217,6.0,7,6
19153,274818974,210,5,83,12.0,7,17
19154,224340520,208,6,85,3.0,7,21
19155,274066696,644,30,84,10.0,7,15
19156,274391190,644,31,84,19.0,7,10
19157,269993730,212,15,85,14.0,7,15
19158,274712425,208,6,85,2.0,7,30
19159,249999512,215,11,86,15.0,7,22
19160,160220092,675,11,86,19.0,7,11
19161,274318935,212,19,85,13.0,7,19
19162,272535385,644,30,84,10.0,7,5
19163,274298151,644,30,84,10.0,7,11
19164,274921158,675,11,83,17.0,7,19
19165,274032548,591,53,217,10.0,7,12
19166,273758470,644,30,84,10.0,7,22
19167,151449928,210,3,83,10.0,7,17
19168,274617940,644,30,84,16.0,7,12
19169,272872407,644,30,84,10.0,7,45
19170,274442581,662,42,217,7.0,7,17
19171,274334237,210,5,83,15.0,7,23
19172,220615576,1340,31,86,20.0,7,15
19173,273583262,1340,22,217,23.0,7,15
19174,274709944,675,3,86,15.0,7,21
19175,273237483,662,42,217,6.0,7,36
19176,273748078,644,30,84,14.0,7,22
19177,274307105,642,11,85,3.0,7,16
19178,273804468,642,6,84,4.0,7,26
19179,274154532,662,44,217,6.0,7,14
19180,274744353,662,44,217,6.0,7,6
19181,274877196,213,7,85,8.0,7,7
19182,273652221,1496,2,84,9.0,7,16
19183,274883940,1486,3,84,10.0,7,11
19184,271336696,642,16,85,4.0,7,10
19185,273852985,644,30,84,10.0,7,9
19186,274755460,675,3,83,16.0,7,8
19187,256575662,683,5,85,9.0,7,9
19188,256650170,1497,8,84,7.0,7,22
19189,272175445,644,30,84,10.0,7,9
19190,271566380,642,20,85,5.0,7,7
19191,274341672,675,9,86,15.0,7,20
19192,274983907,48,110,194,3.0,3,16
19193,270860844,574,12,108,10.0,3,15
19194,159641511,1498,16,194,20.0,3,11
19195,274807333,577,2,194,13.0,3,15
19196,254994613,48,118,194,7.0,3,20
19197,211971552,48,108,194,6.0,3,6
19198,271209367,549,14,194,9.0,3,20
19199,262815096,48,102,24,14.0,3,10
19200,272605866,530,16,194,7.0,3,29
19201,273420763,48,102,194,11.0,3,13
19202,274687504,536,21,194,20.0,3,15
19203,270376594,549,3,194,5.0,3,15
19204,274019507,1498,10,108,17.0,3,8
19205,274634106,48,110,194,4.0,3,12
19206,274142379,574,8,108,14.0,3,16
19207,271845854,549,3,194,6.0,3,26
19208,273639161,48,184,111,7.0,3,30
19209,274340610,536,21,108,11.0,3,23
19210,273369385,532,32,108,12.0,3,14
19211,274909211,536,2,194,6.0,3,16
19212,274552925,586,18,108,14.0,3,15
19213,274909686,48,146,108,2.0,3,10
19214,274398335,48,110,194,2.0,3,15
19215,274959992,536,21,108,10.0,3,13
19216,274621205,48,110,194,6.0,3,17
19217,273971028,48,114,194,2.0,3,11
19218,262548769,574,10,108,9.0,3,18
19219,274898216,536,2,194,6.0,3,24
19220,274386256,536,21,108,16.0,3,8
19221,274668626,549,3,194,4.0,3,9
19222,274590566,536,14,194,15.0,3,20
19223,274690451,532,1,108,12.0,3,17
19224,274902762,574,8,108,8.0,3,14
19225,202912764,1499,13,108,8.0,3,15
19226,274463650,586,18,108,10.0,3,13
19227,274859237,530,9,194,6.0,3,9
19228,273809753,1500,22,108,20.0,3,19
19229,267092551,588,2,194,14.0,3,19
19230,274727934,588,2,108,6.0,3,16
19231,274729758,532,7,108,15.0,3,23
19232,274182058,48,182,108,8.0,3,12
19233,274432889,536,2,108,9.0,3,10
19234,273198160,1498,9,108,14.0,3,10
19235,274186224,1501,17,108,17.0,3,7
19236,274308143,586,10,108,11.0,3,8
19237,189097193,536,2,194,10.0,3,16
19238,273497234,586,26,108,17.0,3,5
19239,274652320,48,112,194,1.0,3,16
19240,273446252,1500,21,108,18.0,3,4
19241,274186229,48,118,194,5.0,3,7
19242,274621916,48,110,194,5.0,3,12
19243,274982326,532,11,108,10.0,3,9
19244,266427451,530,11,194,5.0,3,11
19245,274039539,532,14,108,18.0,3,12
19246,274850277,573,20,194,3.0,3,15
19247,274898397,588,8,108,9.0,3,10
19248,274985791,536,21,108,12.0,3,19
19249,274787385,48,102,194,8.0,3,11
19250,274967511,588,2,108,6.0,3,13
19251,274854915,1499,15,108,12.0,3,17
19252,273180800,586,15,108,14.0,3,11
19253,274438942,530,1,194,2.0,3,15
19254,274398302,48,112,194,2.0,3,15
19255,274113339,48,114,194,5.0,3,13
19256,274878188,48,112,194,1.0,3,31
19257,178954233,536,21,108,12.0,3,19
19258,274612701,48,122,194,7.0,3,17
19259,274493847,1499,13,108,9.0,3,9
19260,264683812,588,2,108,5.0,3,21
19261,274744956,1499,13,108,7.0,3,12
19262,159009395,549,3,194,5.0,3,24
19263,248890481,1501,9,194,90.0,3,15
19264,274224151,1501,11,108,16.0,3,9
19265,274413326,530,17,194,9.0,3,18
19266,274102837,48,184,111,7.0,3,20
19267,274188373,530,16,194,7.0,3,18
19268,274759111,48,146,108,2.0,3,21
19269,274836017,536,14,194,9.0,3,9
19270,274931048,586,14,108,10.0,3,20
19271,274661331,1501,1,194,14.0,3,3
19272,271003651,48,112,194,2.0,3,8
19273,273467265,48,116,194,2.0,3,10
19274,274501125,549,3,194,4.0,3,10
19275,273977415,48,120,194,5.0,3,8
19276,274340614,1501,5,108,16.0,3,8
19277,273496656,549,3,194,6.0,3,10
19278,274877181,586,17,108,13.0,3,15
19279,273528115,530,16,194,7.0,3,50
19280,272737482,536,14,194,15.0,3,17
19281,273808209,586,17,108,12.0,3,20
19282,274614229,530,5,194,2.0,3,23
19283,272389086,536,14,194,10.0,3,15
19284,274342040,536,4,108,20.0,3,13
19285,272889464,48,102,194,11.0,3,13
19286,186135278,48,102,194,11.0,3,12
19287,272184102,536,14,194,15.0,3,12
19288,274480254,536,21,108,11.0,3,5
19289,274765701,536,14,194,15.0,3,16
19290,271683167,1501,3,194,16.0,3,12
19291,273629468,574,10,108,8.0,3,9
19292,266785693,536,14,194,7.0,3,15
19293,273826816,48,102,194,10.0,3,18
19294,274763760,586,23,108,20.0,3,11
19295,221118948,574,10,108,10.0,3,18
19296,274329709,588,2,194,10.0,3,7
19297,274671194,1500,21,111,22.0,3,13
19298,274308608,530,18,194,12.0,3,11
19299,272451585,588,11,108,11.0,3,9
19300,269849848,1499,9,108,9.0,3,7
19301,274483083,1498,14,108,18.0,3,15
19302,269271647,574,16,108,13.0,3,11
19303,274879639,574,10,108,10.0,3,14
19304,258344698,1499,8,108,9.0,3,5
19305,256646168,536,21,108,10.0,3,16
19306,230503425,48,182,108,8.0,3,41
19307,262872479,573,14,194,4.0,3,22
19308,270484509,1500,21,108,15.0,3,7
19309,262898620,577,2,194,15.0,3,13
19310,274977415,586,17,111,16.0,3,7
19311,273672842,530,20,194,14.0,3,16
19312,250644841,588,2,108,6.0,3,10
19313,273099852,549,3,194,6.0,3,17
19314,216560331,536,21,110,20.0,4,12
19315,274155046,532,8,108,14.0,3,15
19316,273239826,1498,10,108,17.0,3,24
19317,274739554,530,11,194,8.0,3,13
19318,206014294,1498,10,194,20.0,3,23
19319,254129321,588,13,108,14.0,3,9
19320,267638418,536,9,108,10.0,3,10
19321,273645043,586,15,108,16.0,3,20
19322,274728680,530,1,194,2.0,3,15
19323,270333365,530,5,194,3.0,3,16
19324,274936274,48,124,108,7.0,3,7
19325,272361065,536,21,108,12.0,3,11
19326,272217589,1498,8,194,18.0,3,13
19327,273968810,48,110,194,4.0,3,32
19328,274451091,48,112,194,2.0,3,15
19329,273626398,574,10,108,9.0,3,5
19330,274910196,1499,13,108,10.0,3,9
19331,266738492,536,21,108,12.0,3,18
19332,274334204,574,7,108,11.0,3,16
19333,274235984,48,122,194,7.0,3,21
19334,207866426,48,118,194,5.0,3,12
19335,274036245,536,14,194,11.0,3,25
19336,274836092,536,21,194,15.0,3,20
19337,274792798,549,3,194,5.0,3,10
19338,274832868,549,3,194,5.0,3,10
19339,273663242,549,3,194,1.0,3,50
19340,274473158,549,3,194,6.0,3,0
19341,274350745,574,14,108,10.0,3,24
19342,246540385,588,4,108,10.0,3,35
19343,274940632,1501,7,108,19.0,3,17
19344,256950560,574,10,108,8.0,3,13
19345,274745362,1501,3,194,15.0,3,10
19346,274329149,549,3,194,6.0,3,18
19347,274020558,536,21,108,12.0,3,10
19348,271679140,536,14,194,14.0,3,15
19349,271447582,536,14,194,14.0,3,15
19350,274376801,586,12,111,14.0,3,35
19351,246826784,1501,5,194,20.0,3,23
19352,266341812,586,17,108,14.0,3,34
19353,252792866,48,184,108,9.0,3,30
19354,274482124,536,14,108,10.0,3,28
19355,253755626,48,102,194,10.0,3,42
19356,274762082,48,102,194,10.0,3,19
19357,274916487,536,14,194,12.0,3,21
19358,274701005,48,102,194,11.0,3,15
19359,271716011,536,4,194,12.0,3,23
19360,273775479,588,2,108,6.0,3,27
19361,264022062,48,184,111,7.0,3,21
19362,270370805,1500,20,108,17.0,3,17
19363,271820897,48,112,194,2.0,3,11
19364,269811570,536,3,194,11.0,3,8
19365,274770953,573,14,194,4.0,3,9
19366,243315870,48,182,108,6.0,3,6
19367,274301720,574,12,108,8.0,3,25
19368,273560030,1501,17,108,20.0,3,10
19369,273891515,549,3,194,6.0,3,18
19370,269688975,48,110,194,4.0,3,12
19371,270372661,1498,7,108,17.0,3,15
19372,274312630,574,10,108,9.0,3,14
19373,273068404,1500,21,108,22.0,3,13
19374,272391121,48,118,194,5.0,3,12
19375,274715776,1126,0,276,14.0,8,20
19376,274238732,1119,0,276,6.0,8,13
19377,272099232,1502,0,276,8.0,8,14
19378,273339733,1503,0,56,12.0,8,14
19379,274683901,1110,0,276,8.0,8,12
19380,256820763,1503,21,56,7.0,8,26
19381,274550669,1110,0,256,18.0,6,7
19382,274985141,1110,0,256,5.0,6,11
19383,273967332,1504,0,256,1.0,6,17
19384,273615264,1505,0,256,12.0,6,16
19385,274736228,1504,0,256,0.0,6,20
19386,274663430,1110,0,256,3.0,6,12
19387,272963493,1504,0,256,1.0,6,6
19388,271100571,1110,0,256,11.0,6,15
19389,274785764,1506,0,256,11.0,6,37
19390,273755386,1110,0,256,5.0,6,0
19391,273155772,1506,0,276,10.0,8,14
19392,273802404,1504,0,256,1.0,6,15
19393,227896619,1126,0,256,14.0,6,17
19394,273649985,1505,0,256,9.0,6,12
19395,274779983,1503,0,56,3.0,8,11
19396,274972282,1503,0,256,8.0,6,13
19397,274945768,1110,0,256,10.0,6,9
19398,274613981,1507,0,256,10.0,6,0
19399,273953369,1502,0,276,7.0,8,3
19400,274778065,1503,0,56,3.0,8,15
19401,267524715,1503,0,276,12.0,8,18
19402,272040313,1504,0,276,3.0,8,12
19403,274641022,1505,0,256,12.0,6,7
19404,274974798,1505,0,256,8.0,6,9
19405,273187229,1504,0,256,2.0,6,13
19406,273620812,1110,0,256,6.0,6,19
19407,203125484,1110,0,256,9.0,6,13
19408,274976310,1110,0,256,12.0,6,8
19409,274985503,1502,0,256,9.0,6,11
19410,273405707,1504,0,276,3.0,8,12
19411,274160399,1110,0,256,6.0,6,22
19412,274461161,1503,0,256,11.0,6,17
19413,214895373,1110,0,256,11.0,6,16
19414,274802396,1110,0,256,14.0,6,27
19415,266806933,1507,0,256,5.0,6,20
19416,271583313,1110,0,256,13.0,6,6
19417,273317124,1504,0,276,6.0,8,21
19418,272196969,1504,0,256,2.0,6,17
19419,264377199,1110,0,256,6.0,6,18
19420,271725713,1506,0,256,10.0,6,11
19421,164482807,1504,0,256,1.0,6,19
19422,274488400,1110,0,256,3.0,6,35
19423,262411416,1110,0,256,9.0,6,23
19424,272273078,1119,0,256,11.0,6,27
19425,269395248,1119,0,60,21.0,6,24
19426,274619920,1110,0,256,10.0,6,8
19427,274428719,1504,0,256,5.0,6,15
19428,274924858,1503,0,56,8.0,8,9
19429,259531532,1503,0,256,9.0,6,16
19430,274804259,1504,0,256,3.0,6,9
19431,251794048,1504,0,256,5.0,6,17
19432,274509237,1110,0,256,12.0,6,10
19433,275004060,1110,0,256,14.0,6,9
19434,254969329,1505,0,256,7.0,6,14
19435,274627015,1503,0,56,13.0,8,19
19436,274373714,1126,0,256,15.0,6,10
19437,274931441,1126,7,256,10.0,6,28
19438,274161680,1507,0,256,8.0,6,11
19439,169845714,1110,0,256,18.0,6,19
19440,257271743,1502,0,256,8.0,6,14
19441,271254018,1506,0,256,9.0,6,10
19442,274989147,1126,0,256,10.0,6,13
19443,237732779,1502,0,256,11.0,6,30
19444,269523716,1506,0,256,9.0,6,16
19445,271482610,1505,0,256,8.0,6,13
19446,274904872,1504,0,276,6.0,8,12
19447,273585081,1503,0,56,14.0,8,11
19448,261364730,1502,0,256,5.0,6,43
19449,245412278,1110,0,256,5.0,6,13
19450,271245554,1508,0,256,5.0,6,15
19451,274045220,1502,0,256,12.0,6,20
19452,274624842,1110,0,256,14.0,6,19
19453,274400104,1503,0,256,10.0,6,17
19454,273015735,1502,0,276,9.0,8,35
19455,273730641,1507,0,256,4.0,6,23
19456,263763607,1504,0,276,10.0,8,20
19457,274838334,1504,0,276,2.0,8,14
19458,274971063,1504,0,276,6.0,8,17
19459,274669525,1505,0,256,11.0,6,13
19460,247447085,1504,0,256,3.0,6,14
19461,199257319,1503,0,256,10.0,6,14
19462,156418171,1110,0,276,7.0,8,11
19463,258150158,1504,0,276,10.0,8,10
19464,274556658,1110,0,256,10.0,6,24
19465,257421467,1110,0,256,6.0,6,9
19466,185951776,1503,0,56,10.0,8,31
19467,271073237,1110,0,276,14.0,8,9
19468,255746766,1502,0,276,15.0,8,11
19469,263594119,1110,0,256,10.0,6,11
19470,274381976,1504,0,276,3.0,8,16
19471,273175495,1504,0,256,2.0,6,29
19472,274025078,1507,0,256,9.0,6,16
19473,272848466,1110,0,256,14.0,6,15
19474,270962262,1506,0,256,10.0,6,27
19475,241765620,1507,0,56,35.0,8,14
19476,195762634,1119,0,256,10.0,6,10
19477,274851487,1504,0,256,3.0,6,17
19478,273663728,1504,0,276,0.0,8,20
19479,274789317,1110,0,276,4.0,8,10
19480,274943061,1110,0,256,7.0,6,14
19481,274762301,1110,0,256,14.0,6,40
19482,274500926,1110,0,276,11.0,8,13
19483,270844340,1509,0,125,100.0,11,14
19484,260283439,1006,0,125,35.0,11,13
19485,271856980,1509,0,127,135.0,11,16
19486,271541137,1509,0,127,125.0,11,22
19487,271856154,1509,0,127,135.0,11,18
19488,272479035,1006,0,125,35.0,11,8
19489,274642715,1509,0,125,40.0,11,10
20090,274611721,164,19,35,15.0,6,21
20091,274668472,164,20,35,12.0,6,11
20092,274754383,164,11,35,15.0,6,8
20093,274729417,89,36,35,12.0,6,0
20094,274794838,164,13,35,17.0,6,1
20095,274953635,164,11,35,15.0,6,12
20096,274806022,164,17,35,25.0,6,8
20097,274998420,89,44,35,11.0,6,13
20098,274920774,113,144,35,9.0,6,6
20099,274997807,89,37,35,7.0,6,15
20100,274656253,86,18,35,5.0,6,13
20101,274955886,89,48,35,14.0,6,31
20102,273232432,89,32,35,12.0,6,15
20103,273569620,164,13,35,15.0,6,1
20104,273922905,164,18,35,20.0,6,7
20105,274634291,164,19,35,19.0,6,11
20106,272425546,159,16,35,18.0,6,14
20107,274639447,86,24,35,2.0,6,4
20108,274924047,159,16,35,19.0,6,13
20109,274191327,89,27,35,5.0,6,14
20110,274968748,86,22,35,5.0,6,13
20111,258323873,164,4,37,25.0,6,12
20112,274986214,89,37,35,8.0,6,9
20113,274998597,164,11,35,14.0,6,6
20114,274556876,86,24,35,1.0,6,7
20115,270773910,164,8,35,5.0,6,32
20116,273833325,164,13,35,15.0,6,18
20117,274552973,164,8,35,8.0,6,23
20118,274983165,159,3,67,4.0,6,12
20119,274968423,89,23,67,10.0,6,6
20120,274587692,164,18,35,60.0,6,27
20121,274622866,86,18,35,4.0,6,15
20122,274903401,159,7,67,9.0,6,8
20123,273938085,89,43,35,9.0,6,8
20124,272692711,159,14,35,15.0,6,25
20125,274545668,159,23,67,14.0,6,12
20126,274360559,89,43,35,11.0,6,28
20127,260878135,89,34,35,15.0,6,15
20128,238127940,89,29,35,8.0,6,11
20129,274402229,159,3,67,5.0,6,14
20130,274002013,159,3,67,3.0,6,21
20131,271945783,89,30,67,16.0,6,17
20132,196127502,86,22,35,3.0,6,25
20133,274796539,89,41,35,9.0,6,10
20134,274902727,86,24,35,3.0,6,12
20135,274897958,164,11,35,15.0,6,6
20136,273231695,89,32,67,18.0,6,24
20137,273664138,86,24,35,3.0,6,24
20138,274540553,159,5,67,6.0,6,19
20139,272835107,86,24,35,3.0,6,23
20140,272631418,86,36,35,9.0,6,12
20141,228787254,164,18,35,18.0,6,13
20142,274877780,86,19,35,7.0,6,12
20143,271862518,89,30,67,16.0,6,13
20144,267443878,89,21,67,14.0,6,17
20145,274825880,86,24,35,4.0,6,7
20146,273497946,113,142,35,6.0,6,6
20147,270817048,164,10,35,7.0,6,15
20148,274211885,89,42,35,12.0,6,9
20149,257873158,164,19,35,17.0,6,18
20150,269896872,89,41,35,11.0,6,7
20151,174680375,89,21,67,10.0,6,14
20152,275001256,164,13,35,17.0,6,23
20153,274618234,86,18,35,5.0,6,16
20154,273998765,164,11,35,14.0,6,11
20155,271918217,89,25,35,13.0,6,20
20156,265158278,159,25,67,22.0,6,14
20157,274496461,164,18,35,18.0,6,21
20158,274876555,113,144,35,14.0,6,16
20159,273989674,159,3,67,2.0,6,13
20160,271617894,164,15,35,20.0,6,11
20161,274968673,89,37,35,5.0,6,11
20162,271862524,164,15,35,17.0,6,13
20163,274242168,89,48,35,12.0,6,11
20164,274587944,86,30,35,5.0,6,18
20165,272428349,159,16,35,15.0,6,10
20166,274926406,86,28,35,2.0,6,10
20167,274691163,86,17,35,3.0,6,22
20168,274359027,89,44,35,10.0,6,9
20169,274330017,159,5,67,6.0,6,10
20170,273628571,89,38,35,10.0,6,10
20171,208469619,159,5,67,8.0,6,21
20172,274408182,89,41,35,10.0,6,16
20173,251402654,159,7,67,10.0,6,27
20174,270775040,164,5,35,6.0,6,23
20175,274618801,164,22,35,60.0,6,15
20176,274800633,86,22,35,5.0,6,17
20177,274991383,164,11,35,14.0,6,33
20178,273250274,159,16,35,50.0,6,17
20179,274565953,86,24,35,2.0,6,16
20180,273815499,86,22,35,7.0,6,24
20181,273995371,86,24,35,3.0,6,22
20182,274635752,159,39,35,12.0,6,10
20183,274372982,86,24,35,3.0,6,5
20184,274945765,164,11,35,10.0,6,15
20185,274902542,159,35,35,14.0,6,11
20186,269338200,89,41,35,11.0,6,9
20187,274111898,113,142,35,3.0,6,16
20188,274859073,89,30,67,12.0,6,44
20189,274808357,164,15,35,25.0,6,17
20190,265101932,86,24,35,2.0,6,11
20191,274866989,89,39,35,9.0,6,10
20192,270824253,164,18,35,18.0,6,9
20193,273691928,159,23,67,18.0,6,14
20194,274794801,89,41,35,10.0,6,12
20195,269393961,164,8,35,6.0,6,9
20196,267610183,164,18,35,17.0,6,18
20197,273753514,159,16,67,50.0,6,16
20198,272798305,86,24,35,3.0,6,16
20199,273359100,86,22,35,7.0,6,24
20200,266117310,159,7,67,11.0,6,6
20201,274434797,86,19,35,10.0,6,16
20202,274148566,159,3,67,3.0,6,12
20203,272629510,465,69,173,4.0,1,30
20204,270187964,512,7,174,7.0,1,14
20205,264724584,465,69,173,3.0,1,15
20206,271305608,470,10,177,3.0,1,25
20207,269578048,1510,22,174,7.0,1,21
20208,271428717,465,69,174,7.0,1,16
20209,272459214,465,69,174,7.0,1,12
20210,271024156,472,4,174,6.0,1,23
20211,272817054,1511,54,173,2.0,1,28
20212,273406571,1511,28,174,6.0,1,19
20213,262471414,463,2,170,2.0,5,20
20214,272414786,463,2,170,1.0,5,20
20215,274217452,491,27,174,2.0,1,16
20216,274393017,491,6,170,5.0,5,18
20217,271897865,1511,54,173,5.0,1,15
20218,218916688,463,2,170,2.0,5,10
20219,271802808,463,2,170,1.0,5,18
20220,274844252,1512,28,173,5.0,1,13
20221,272811774,1513,8,21,8.0,1,13
20222,270877373,520,5,183,5.0,1,20
20223,270449914,491,28,174,4.0,1,20
20224,237674501,1514,31,193,6.0,1,32
20225,274015963,1515,24,21,5.0,1,19
20226,274753006,1513,14,22,5.0,1,19
20227,268348263,1516,17,190,5.0,1,14
20228,266972998,472,4,174,9.0,1,40
20229,270845691,1517,18,174,4.0,1,10
20230,274391886,1518,21,190,2.0,1,24
20231,273897474,1519,12,174,8.0,1,11
20232,272815135,1517,11,174,4.0,1,22
20233,271762701,1520,5,21,6.0,1,13
20234,274223085,1516,26,22,5.0,1,17
20235,274223198,1516,26,22,5.0,1,16
20236,274800032,1521,3,178,3.0,1,27
20237,273547259,1522,10,174,7.0,1,11
20238,272514465,1516,17,22,7.0,1,30
20239,273908001,1514,31,193,6.0,1,20
20240,273955574,1523,27,183,2.0,1,13
20241,273187610,491,8,184,5.0,1,20
20242,273924591,491,8,184,7.0,1,12
20243,273869208,1515,24,21,4.0,1,30
20244,272562218,1513,14,22,5.0,1,29
20245,259353179,472,4,178,7.0,1,40
20246,271073454,1524,10,190,2.0,1,17
20247,272799522,1525,11,178,12.0,1,39
20248,274193332,472,4,178,9.0,1,34
20249,268816319,1526,19,193,10.0,1,15
20250,274945568,1517,11,174,5.0,1,26
20251,274334186,1527,1,174,3.0,1,22
20252,272216338,1511,28,174,2.0,1,24
20253,273583928,491,8,183,5.0,1,19
20254,273387678,491,8,190,4.0,1,24
20255,274930830,1516,26,183,7.0,1,22
20256,273147295,1524,10,183,3.0,1,14
20257,274858031,472,4,178,7.0,1,22
20258,256371397,1528,23,22,3.0,1,20
20259,274018548,472,4,178,6.0,1,22
20260,273949286,1526,19,178,9.0,1,5
20261,274923129,1513,15,21,3.0,1,21
20262,272851603,1529,1,184,2.0,1,16
