ID,"Высота потолков, м",total_area,price,price_per_sqm,utility_payments,rooms_count,has_layout,layout_is_adjacent,layout_is_isolated,layout_is_studio,layout_is_unknown,parking_type,parking_is_unknown,renovation_grades,is_renovated,renovation_is_unknown,floor,storeys,first_floor,last_floor,residential_name,unknown_allowed,childrens,pets,is_home_series,elevator,balcony,Street_cat,House №,Metro_cat,Time to metro,District_cat,Photos count,rooms_layout_студия,rooms_layout_unknown,rooms_layout_изолированная,rooms_layout_смежная,rooms_layout_оба варианта,renovation_Без ремонта,renovation_Косметический,renovation_Евроремонт,renovation_unknown,renovation_Дизайнерский,trash_Да,trash_Нет,trash_unknown,home_type_старый фонд,home_type_сталинский,home_type_монолитно-кирпичный,home_type_блочный,home_type_unknown,home_type_монолитный,home_type_кирпичный,home_type_панельный
273002450,,113.0,200000.0,1769.9115044247787,0,3,0,0,0,0,1,0,1,3,1,0,12,16,0,0,0,0,1,0,0,1,0,1220,14,169,13.0,4,16,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
271225479,2.7,130.0,270000.0,2076.923076923077,1,4,0,0,0,0,1,1,0,,0,1,6,22,0,0,1,0,1,0,1,4,0,462,3,169,7.0,4,20,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
272376457,,128.0,290000.0,2265.625,1,4,0,0,0,0,1,0,1,2,1,0,22,23,0,0,1,0,1,1,0,1,1,1221,23,94,14.0,4,13,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
273686888,,105.0,310000.0,2952.3809523809523,1,3,0,0,0,0,1,0,1,,0,1,4,12,0,0,1,1,0,0,0,0,0,444,36,244,10.0,4,13,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
265657647,3.0,160.0,340000.0,2125.0,1,3,0,0,0,0,1,1,0,3,1,0,6,57,0,0,1,0,1,1,0,4,0,462,3,169,10.0,4,20,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
270999461,3.1,222.0,400000.0,1801.8018018018017,1,5,0,0,0,0,1,1,0,3,1,0,12,57,0,0,1,0,1,0,0,2,0,462,3,169,7.0,4,21,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
274814411,,208.0,490000.0,2355.769230769231,0,3,0,0,0,0,1,0,1,3,1,0,4,6,0,0,1,1,0,0,0,0,0,1204,9,173,8.0,1,50,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
274926449,,32.0,50000.0,1562.5,1,1,0,0,0,0,1,0,0,2,1,0,4,8,0,0,0,0,1,0,0,1,0,1219,3,199,1.0,4,9,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
273170460,,40.0,54000.0,1350.0,1,1,0,0,0,0,1,0,1,2,1,0,6,13,0,0,0,1,0,0,0,2,1,1222,34,244,10.0,4,11,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
274667606,2.8,54.0,80000.0,1481.4814814814815,1,2,0,0,0,0,1,0,0,,0,1,16,17,0,0,1,0,1,0,1,2,0,1223,10,264,10.0,1,13,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
274029049,,93.0,85000.0,913.9784946236559,1,3,1,0,1,0,0,0,1,2,1,0,8,12,0,0,0,0,1,0,0,2,1,1224,3,169,7.0,4,20,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
273064778,,72.0,110000.0,1527.7777777777778,1,2,1,0,1,0,0,0,1,3,1,0,29,40,0,0,1,1,0,0,0,1,0,1209,12,266,2.0,1,18,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
274930571,3.0,42.0,115000.0,2738.095238095238,1,1,0,0,0,0,1,0,1,3,1,0,15,41,0,0,1,0,1,0,0,2,0,444,37,244,12.0,4,22,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
273255849,,72.0,140000.0,1944.4444444444443,1,3,1,1,1,0,0,1,0,,0,1,12,24,0,0,1,0,1,1,1,0,1,1209,25,168,10.0,4,13,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
273925106,3.2,65.0,170000.0,2615.3846153846152,1,2,0,0,0,0,1,1,0,3,1,0,3,6,0,0,1,0,0,1,0,2,0,1204,9,173,6.0,1,19,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
273439887,,110.0,190000.0,1727.2727272727273,0,3,0,0,0,0,1,0,1,2,1,0,14,44,0,0,1,1,0,0,0,1,1,462,3,169,13.0,4,10,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
273689126,3.1,173.0,220000.0,1271.6763005780347,1,5,0,0,0,0,1,1,0,,0,1,4,12,0,0,1,0,1,1,1,2,1,276,37,95,12.0,4,21,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
274539851,3.1,100.0,270000.0,2700.0,0,3,0,0,0,0,1,0,1,,0,1,17,20,0,0,1,1,0,0,0,0,1,1225,4,173,10.0,1,15,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
272093359,,140.0,269000.0,1921.4285714285713,0,4,0,0,0,0,1,1,0,2,1,0,1,57,1,0,1,0,1,0,0,4,0,462,3,94,12.0,4,21,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
272195700,5.8,208.0,490000.0,2355.769230769231,0,3,0,0,0,0,1,0,1,,0,1,4,6,0,0,1,0,1,1,0,2,0,1204,9,173,5.0,1,16,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
269878583,5.8,236.0,500000.0,2118.64406779661,0,5,0,0,0,0,1,0,1,,0,1,5,6,0,0,1,0,1,1,0,2,0,1204,9,173,5.0,1,35,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
274625630,,115.0,190000.0,1652.1739130434783,1,3,0,0,0,0,1,1,0,,0,1,5,57,0,0,1,0,1,1,1,2,0,462,3,169,8.0,4,12,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
274068090,2.6,58.0,48000.0,827.5862068965517,1,2,0,0,0,0,1,0,1,,0,1,9,14,0,0,0,0,1,1,0,2,2,31,96,15,12.0,3,11,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
274688323,,23.0,55000.0,2391.304347826087,1,1,0,0,0,0,1,0,1,3,1,0,6,20,0,0,1,1,0,0,0,0,0,444,29,244,7.0,4,5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
274871489,3.0,35.0,65000.0,1857.142857142857,1,1,0,0,0,0,1,1,0,3,1,0,4,15,0,0,1,1,0,0,0,2,1,444,29,244,5.0,4,15,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
274798843,,35.0,65000.0,1857.142857142857,1,0,0,0,0,1,0,1,0,3,1,0,4,21,0,0,1,1,0,0,0,3,1,444,29,244,5.0,4,18,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
273314241,,40.0,65000.0,1625.0,1,2,1,1,0,0,0,0,1,3,1,0,1,9,1,0,0,1,0,0,0,2,1,1226,2,265,10.0,5,18,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
273811071,2.8,46.0,75000.0,1630.4347826086957,1,2,0,0,0,0,1,0,0,2,1,0,4,5,0,0,0,1,0,0,0,0,1,1207,18,173,10.0,1,9,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
274354676,,60.0,75000.0,1250.0,1,3,0,0,0,0,1,0,1,,0,1,6,9,0,0,0,0,1,1,0,2,1,1216,12,93,12.0,3,8,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
272563301,3.2,42.0,75000.0,1785.7142857142858,1,2,1,1,1,0,0,1,0,,0,1,13,23,0,0,1,0,1,1,1,0,0,1211,7,95,11.0,4,5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
274155531,3.5,150.0,150000.0,1000.0,1,3,0,0,0,0,1,1,0,2,1,0,2,10,0,0,0,0,1,0,0,2,1,1212,15,244,10.0,4,17,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
273870974,,139.0,150000.0,1079.136690647482,1,3,1,0,1,0,0,0,1,3,1,0,2,9,0,0,1,1,0,0,0,1,0,1214,20,265,7.0,5,14,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
274193121,3.0,134.0,300000.0,2238.805970149254,1,2,0,0,0,0,1,1,0,2,1,0,14,16,0,0,1,0,1,1,0,2,0,1227,9,199,4.0,4,19,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
274505446,,21.0,35000.0,1666.6666666666667,1,1,0,0,0,0,1,0,0,3,1,0,1,5,1,0,0,0,1,1,0,0,0,1228,34,265,5.0,5,7,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
274723864,2.9,61.4,57700.0,939.7394136807818,1,2,1,0,1,0,0,0,1,2,1,0,8,9,0,0,0,0,1,0,0,2,1,1219,65,192,9.0,4,20,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
270405569,,89.0,115000.0,1292.1348314606741,0,2,0,0,0,0,1,0,1,3,1,0,5,14,0,0,0,0,1,0,0,1,1,1212,15,265,12.0,5,19,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
273271875,,139.0,150000.0,1079.136690647482,1,3,1,0,1,0,0,0,1,1,1,0,2,9,0,0,1,0,1,0,0,1,0,1214,20,265,7.0,5,15,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
275004324,,31.0,45000.0,1451.6129032258063,1,1,0,0,0,0,1,0,1,2,1,0,5,9,0,0,0,1,0,0,0,1,1,1210,6,199,3.0,4,9,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
154605072,2.64,38.3,38000.0,992.1671018276763,1,1,0,0,0,0,1,0,0,1,1,0,2,14,0,0,0,0,1,0,0,2,1,1212,17,244,10.0,4,10,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
274615351,,49.0,50000.0,1020.4081632653061,1,2,1,0,1,0,0,0,1,1,1,0,5,8,0,0,0,0,1,1,0,1,1,1219,9,199,1.0,4,16,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
272837578,,42.0,63000.0,1500.0,1,2,1,0,1,0,0,0,1,1,1,0,6,9,0,0,0,0,1,0,0,1,1,1219,7,199,2.0,4,7,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
262779183,,42.0,45000.0,1071.4285714285713,1,2,1,1,1,0,0,0,1,1,1,0,2,5,0,0,0,0,1,1,0,0,1,1229,39,199,15.0,4,7,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
274040131,,42.0,38000.0,904.7619047619048,1,1,0,0,0,0,1,0,1,1,1,0,14,16,0,0,0,1,0,0,0,2,1,1219,21,199,7.0,4,7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
274660979,,44.0,50000.0,1136.3636363636363,1,2,1,1,0,0,0,0,1,1,1,0,3,9,0,0,0,0,1,0,0,1,1,1230,37,192,13.0,4,6,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
274875015,,45.0,45000.0,1000.0,1,2,1,0,1,0,0,0,0,,0,1,2,5,0,0,0,0,1,0,1,0,1,1212,25,192,14.0,4,8,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
244981255,,33.0,39999.0,1212.090909090909,1,1,0,0,0,0,1,0,1,2,1,0,4,5,0,0,0,0,1,1,0,0,2,1231,51,192,3.0,4,5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
274932626,,46.0,43000.0,934.7826086956521,1,2,1,1,0,0,0,0,0,2,1,0,2,5,0,0,0,0,1,0,0,0,1,1212,25,192,10.0,4,9,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
274915895,,45.0,47000.0,1044.4444444444443,1,2,1,1,0,0,0,0,1,2,1,0,1,5,1,0,0,0,1,0,0,0,0,1232,9,199,13.0,4,16,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
201098403,,36.0,48000.0,1333.3333333333333,1,1,0,0,0,0,1,0,0,3,1,0,4,5,0,0,0,0,1,1,0,1,0,1233,8,192,9.0,4,14,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
274336058,2.7,52.0,49990.0,961.3461538461538,1,2,1,0,1,0,0,0,0,1,1,0,8,16,0,0,0,0,1,0,0,1,1,1219,11,199,3.0,4,21,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
274022183,3.0,55.0,55000.0,1000.0,1,2,0,0,0,0,1,0,1,,0,1,3,5,0,0,0,0,1,1,1,0,1,1234,8,265,12.0,5,11,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
272109452,,44.0,55000.0,1250.0,1,2,0,0,0,0,1,0,0,2,1,0,4,5,0,0,0,0,1,1,0,0,1,1235,25,192,5.0,4,9,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
274949928,,43.0,55000.0,1279.0697674418604,1,2,1,1,0,0,0,0,1,2,1,0,5,5,0,1,0,1,0,0,0,0,1,1235,7,199,9.0,4,29,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
274976328,3.2,56.0,60000.0,1071.4285714285713,1,2,1,1,1,0,0,0,1,,0,1,1,8,1,0,0,0,1,1,0,1,0,1212,22,265,14.0,5,10,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
273804354,2.6,53.0,75000.0,1415.0943396226414,1,3,1,1,1,0,0,0,0,,0,1,9,9,0,1,0,0,1,0,1,1,1,1217,27,192,8.0,4,9,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
274437586,3.0,54.0,75000.0,1388.888888888889,1,2,0,0,0,0,1,0,0,2,1,0,4,8,0,0,0,0,1,0,0,1,1,1212,22,265,16.0,5,22,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
271913568,3.0,150.0,180000.0,1200.0,1,3,1,1,1,0,0,0,0,3,1,0,7,14,0,0,0,0,1,0,0,2,3,1228,26,244,15.0,4,31,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
274941486,3.0,15.0,35000.0,2333.3333333333335,1,1,0,0,0,0,1,0,0,,0,1,1,5,1,0,0,1,0,0,1,0,0,1228,34,265,7.0,5,10,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
274532699,,40.0,35000.0,875.0,1,1,0,0,0,0,1,0,0,1,1,0,7,16,0,0,0,0,1,1,0,2,1,1214,16,265,7.0,5,21,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
274204920,2.64,35.0,35000.0,1000.0,1,1,0,0,0,0,1,0,1,1,1,0,12,12,0,1,0,1,0,0,0,1,1,1236,22,244,15.0,4,12,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
274558350,2.48,45.7,35000.0,765.8643326039387,1,2,1,1,0,0,0,0,0,1,1,0,3,5,0,0,0,0,1,1,0,0,1,1231,53,192,2.0,4,22,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
265505570,2.48,32.0,35000.0,1093.75,1,1,0,0,0,0,1,0,1,1,1,0,4,5,0,0,0,0,1,1,0,0,1,1237,7,199,12.0,4,8,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
274982183,2.64,36.0,37000.0,1027.7777777777778,1,1,0,0,0,0,1,0,1,1,1,0,1,12,1,0,0,0,1,0,0,2,0,1234,14,244,15.0,4,11,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
274035724,,38.0,38000.0,1000.0,1,2,1,1,0,0,0,0,1,1,1,0,5,9,0,0,0,1,0,0,0,1,1,1212,2,244,13.0,4,12,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
249000718,2.64,31.4,38000.0,1210.1910828025477,1,1,0,0,0,0,1,0,1,1,1,0,6,9,0,0,0,1,0,0,0,1,1,1219,91,192,3.0,4,12,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
274761512,3.0,35.3,38000.0,1076.487252124646,1,1,0,0,0,0,1,0,1,1,1,0,3,5,0,0,0,0,1,0,0,0,1,1217,19,192,3.0,4,6,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
274554961,,29.0,38000.0,1310.344827586207,0,1,0,0,0,0,1,0,1,,0,1,1,7,1,0,0,1,0,0,0,1,0,1232,15,244,12.0,4,14,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
274992309,,31.0,40000.0,1290.3225806451612,1,1,0,0,0,0,1,0,1,2,1,0,2,5,0,0,0,0,1,0,0,0,1,1236,18,199,9.0,4,8,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
273085250,,39.0,40000.0,1025.6410256410256,1,1,0,0,0,0,1,0,1,,0,1,11,22,0,0,0,0,1,1,1,0,1,1229,47,265,14.0,5,14,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
241808669,,32.0,40000.0,1250.0,1,1,0,0,0,0,1,0,1,2,1,0,1,5,1,0,0,0,1,0,0,0,0,1230,24,243,15.0,4,7,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
273796218,,35.0,40000.0,1142.857142857143,1,1,0,0,0,0,1,0,1,1,1,0,10,14,0,0,0,1,0,0,0,2,1,1238,2,244,15.0,4,15,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
274949272,,39.0,42000.0,1076.923076923077,1,2,0,0,0,0,1,0,1,,0,1,9,9,0,1,0,0,1,0,1,0,1,1230,23,192,13.0,4,12,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
272711738,2.75,44.0,40000.0,909.0909090909091,0,2,1,1,0,0,0,0,0,1,1,0,1,5,1,0,0,0,1,0,0,0,0,1235,25,199,15.0,4,17,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
202335750,2.8,54.0,43000.0,796.2962962962963,1,1,0,0,0,0,1,0,0,2,1,0,2,14,0,0,0,0,1,0,0,3,1,1230,16,244,35.0,4,25,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
274590128,,36.0,44000.0,1222.2222222222222,1,1,0,0,0,0,1,0,1,1,1,0,8,16,0,0,0,0,1,1,0,0,1,1219,21,199,5.0,4,22,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
206586997,,40.0,45000.0,1125.0,1,1,0,0,0,0,1,0,1,2,1,0,9,9,0,1,0,0,1,0,0,2,1,1229,4,199,14.0,4,18,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
274246128,2.5,33.0,45000.0,1363.6363636363637,1,1,0,0,0,0,1,0,1,,0,1,2,9,0,0,0,0,1,0,0,1,0,1217,6,192,3.0,4,8,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
274084901,,40.0,45000.0,1125.0,1,2,1,0,1,0,0,0,1,1,1,0,10,12,0,0,0,1,0,0,0,2,1,1235,30,192,3.0,4,7,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
273899533,,40.4,45000.0,1113.8613861386139,0,2,0,0,0,0,1,0,1,1,1,0,1,5,1,0,0,0,1,1,0,0,0,1212,24,192,15.0,4,19,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
274262972,,43.0,45000.0,1046.5116279069769,0,2,1,1,0,0,0,0,1,1,1,0,4,5,0,0,0,1,0,0,0,0,1,1235,7,199,15.0,4,13,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
271397565,,43.0,45000.0,1046.5116279069769,0,2,0,0,0,0,1,0,1,,0,1,2,5,0,0,0,0,1,0,0,0,1,1235,7,199,10.0,4,12,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
273421260,,43.0,45000.0,1046.5116279069769,1,2,1,0,1,0,0,0,0,1,1,0,8,9,0,0,0,0,1,1,0,1,1,1219,9,199,1.0,4,10,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
274914030,,40.0,45000.0,1125.0,1,1,0,0,0,0,1,0,0,2,1,0,5,9,0,0,0,1,0,0,0,1,1,1212,7,265,10.0,5,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
271715588,,42.0,45000.0,1071.4285714285713,1,2,1,0,1,0,0,0,1,1,1,0,1,5,1,0,0,0,1,0,0,0,0,1212,24,192,10.0,4,9,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
272792333,,42.0,48000.0,1142.857142857143,1,2,1,0,1,0,0,0,1,1,1,0,5,5,0,1,0,0,1,0,0,0,1,1219,89,192,1.0,4,18,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
274789212,2.5,32.0,49000.0,1531.25,1,1,0,0,0,0,1,0,1,2,1,0,3,9,0,0,0,1,0,0,0,1,1,1219,91,192,2.0,4,22,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
274805668,2.48,35.0,50000.0,1428.5714285714287,1,1,0,0,0,0,1,0,0,2,1,0,9,16,0,0,0,1,0,0,0,2,1,1235,23,199,15.0,4,22,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
274611745,2.48,50.0,50000.0,1000.0,1,2,1,0,1,0,0,0,1,2,1,0,12,16,0,0,0,0,1,1,0,2,1,1228,27,265,8.0,5,18,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
264580684,2.75,45.0,53000.0,1177.7777777777778,1,2,1,1,0,0,0,0,0,1,1,0,1,5,1,0,0,0,1,0,0,0,0,1229,33,199,12.0,4,13,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
270695698,,55.0,55000.0,1000.0,0,2,0,0,0,0,1,0,1,,0,1,3,5,0,0,0,0,1,0,0,0,1,1234,8,265,15.0,5,11,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
274713931,,54.5,55000.0,1009.1743119266055,1,3,1,1,1,0,0,0,1,1,1,0,3,5,0,0,0,1,0,0,0,0,1,1239,6,243,6.0,4,23,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
273732311,,51.0,57000.0,1117.6470588235295,1,2,1,1,1,0,0,0,1,,0,1,5,9,0,0,0,0,1,0,0,0,0,1228,12,265,9.0,5,6,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
274040126,,50.5,58000.0,1148.5148514851485,0,2,1,0,1,0,0,0,1,1,1,0,11,16,0,0,0,0,1,1,0,2,1,1214,16,244,5.0,4,8,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
262001705,2.8,56.0,58000.0,1035.7142857142858,1,2,1,0,1,0,0,0,0,2,1,0,5,8,0,0,0,0,1,0,0,1,1,1212,22,244,18.0,4,25,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
274791140,,44.0,60000.0,1363.6363636363637,1,2,0,0,0,0,1,0,0,2,1,0,3,5,0,0,0,0,1,1,0,0,1,1235,25,192,15.0,4,9,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
274905079,,47.0,60000.0,1276.595744680851,1,2,1,0,1,0,0,0,0,2,1,0,2,12,0,0,0,0,1,0,0,2,0,1235,30,192,3.0,4,17,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
274036268,2.64,44.0,65000.0,1477.2727272727273,1,2,1,0,1,0,0,0,1,2,1,0,7,9,0,0,0,0,1,0,0,1,1,1210,8,199,4.0,4,20,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
270865378,2.6,43.0,70000.0,1627.906976744186,1,2,1,0,1,0,0,0,1,,0,1,4,5,0,0,0,0,1,0,1,0,1,1236,13,199,4.0,4,10,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
269054911,3.0,68.0,78000.0,1147.0588235294117,1,2,0,0,0,0,1,0,1,,0,1,3,5,0,0,0,0,1,0,1,1,1,1229,16,199,14.0,4,15,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
107298592,3.0,76.0,90000.0,1184.2105263157894,1,3,0,0,0,0,1,0,0,2,1,0,5,5,0,1,0,0,1,0,1,0,1,1233,16,192,5.0,4,19,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
274285978,,90.0,110000.0,1222.2222222222222,1,3,1,1,1,0,0,0,0,2,1,0,5,25,0,0,1,0,1,0,0,3,1,1234,4,244,10.0,4,30,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
274303898,,150.0,150000.0,1000.0,0,3,1,0,1,0,0,0,1,2,1,0,2,14,0,0,0,0,1,0,1,1,1,1212,15,265,19.0,5,17,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
274716324,,136.0,200000.0,1470.5882352941176,0,3,0,0,0,0,1,0,1,2,1,0,2,10,0,0,0,1,0,0,0,1,0,1212,15,265,12.0,5,11,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
274204072,,138.0,300000.0,2173.913043478261,1,3,1,1,1,0,0,1,0,,0,1,14,20,0,0,1,0,1,1,1,0,0,1227,9,199,4.0,4,19,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
175615895,2.64,32.0,30000.0,937.5,1,1,0,0,0,0,1,0,1,1,1,0,2,5,0,0,0,1,0,0,0,0,1,1212,25,265,19.0,5,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
274635662,,32.0,32000.0,1000.0,1,1,0,0,0,0,1,0,0,1,1,0,3,5,0,0,0,0,1,1,0,0,1,1235,14,199,9.0,4,18,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
193261135,,33.0,35000.0,1060.6060606060605,1,1,0,0,0,0,1,0,1,1,1,0,5,5,0,1,0,1,0,0,0,0,1,1236,15,199,7.0,4,7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
274733993,,39.0,35000.0,897.4358974358975,1,1,0,0,0,0,1,0,0,1,1,0,13,16,0,0,0,1,0,0,0,2,1,1219,11,199,3.0,4,20,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
